Post;Url;Last tweet date;Nugget 1;Nugget 1 tweet date;Nugget 2;Nugget 2 tweet date;Nugget 3;Nugget 3 tweet date;Nugget 4;Nugget 4 tweet date;Nugget 5;Nugget 5 tweet date;Nugget 6 ;Nugget 6 tweet date;Nugget 7;Nugget 7 tweet date;Nugget 8;Nugget 8 tweet date;Nugget 9;Nugget 9 tweet date;;;;;;
Incremental Software Development Strategies for Large Scale Refactoring #1 : Constant Merciless Refactoring,https://philippe.bourgau.net/incremental-software-development-strategies-for-large-scale-refactoring-number-1-constant-merciless-refactoring/,11/10/2019,"The easiest #refactorings to negotiate are the ones we don't have to talk about ! ""Incremental #Software Development Strategies for Large Scale Refactoring #1 : Constant #MercilessRefactoring"" https://bit.ly/2LhClZQ #eXtremeProgramming #IncrementalDesign",13/03/2019,"""Disguise"" #refactoring as the first technical sub-task of a feature to get it prioritized. https://bit.ly/2LhClZQ #softwaredevelopment ",11/10/2019,,,,,,,,,,,,,,,,,,,,
Incremental Software Development Strategies for Large Scale Refactoring #2 : Baby Steps,https://philippe.bourgau.net/incremental-software-development-strategies-for-large-scale-refactoring-number-2-baby-steps/,03/04/2019,TDD has a baby steps rythm baked in.,19/09/2018,"The #MikadoMethod is at the heart of making baby steps work in real life ""Incremental #SoftwareDevelopment Strategies for Large Scale #Refactoring part 2 : Baby Steps"" https://bit.ly/2YTYgOQ",3/4/2019,,,,,,,,,,,,,,,,,,,,
Incremental Software Development Strategies for Large Scale Refactoring #3 : Organize it !,https://philippe.bourgau.net/incremental-software-development-strategies-for-large-scale-refactoring-number-3-manage-it/,10/01/2020,"A key benefit of mikado graphs is that we can stick them on the wall for everyone to know where we stand in a #refactoring. ""Incremental Software Development Strategies for Large Scale Refactoring #3 : Manage it !"" https://bit.ly/2WkfLX2 #MikadoMethod #VisualManagement ",19/03/2019,"Keeping a #WorkInProgress limit on #refactorings is essential. Read more tips to self-organize around team refactoring efforts in ""Incremental Software Development Strategies for Large Scale Refactoring"" https://bit.ly/2WkfLX2 #softwaredevelopment #SoftwareCraftsmanship",10/1/2020,,,,,,,,,,,,,,,,,,,,
Incremental Software Development Strategies for Large Scale Refactoring #4 : a Pattern Language,https://philippe.bourgau.net/incremental-software-development-strategies-for-large-scale-refactoring-number-4-a-pattern-language/,15/05/2019,"Incremental #refactoring is not only about baby steps, it's also about early value delivery ! ""Incremental Software Development Strategies for Large Scale Refactoring part 4 : a #Pattern Language"" https://bit.ly/3bmidAs #Software #XP",15/05/2019,"Feature toggles are painful, but branches are worse ! https://bit.ly/3bmidAs #refactoring #patterns ",8/11/2018,,,,,,,,,,,,,,,,,,,,
Presenting a large scale refactoring as a business opportunity,https://philippe.bourgau.net/presenting-a-large-scale-refactoring-as-a-business-opportunity/,20/05/2019,Mastering pitch is a great first step for developers who want to get sponsorship for a #refactoring. https://bit.ly/3dDaj7c #Pitch #Software ,24/10/2018,"In many cases, an expectation of less bugs and more features is what gets a #refactoring prioritized. ""Presenting a large scale refactoring as a business opportunity""  https://bit.ly/3dDaj7c",20/5/2019,,,,,,,,,,,,,,,,,,,,
5 Effective warning signals to get sponsorship for a large scale refactoring,https://philippe.bourgau.net/effective-warning-signals-to-get-sponsorship-for-a-large-scale-refactoring/,20/11/2018,A disease might be a better metaphor than #TechnicalDebt for #CodeCruft. https://bit.ly/2xSs2IR,20/11/2018,The Therac-25 (a radiation therapy machine) killed 6 people because it was difficult to perform automated tests !,,,,,,,,,,,,,,,,,,,,,
Making the business case for a large scale refactoring - Part 1,https://philippe.bourgau.net/making-the-business-case-for-a-large-scale-refactoring-part-1/,14/06/2019,"We must detail precisely what #refactoring we want before making a #businessCase for it. Read more in ""Making the business case for a large scale refactoring"" https://bit.ly/3cpjcRF #LegacyCode",14/06/2019,The cost of not doing a #refactoring is the sum of all the waste work generated by the current code. https://bit.ly/3cpjcRF #BusinessCase #TechnicalDebt #programming ,28/11/18,,,,,,,,,,,,,,,,,,,,
Making the business case for a large scale refactoring - Part 2,https://philippe.bourgau.net/become-a-business-partner-and-stop-begging-for-refactoring/,09/07/2019,"The longer the life expectancy of your product, the more #refactoring you should invest in! https://bit.ly/3ctIqPa #programming #software #TechnicalDebt",19/12/2018,Avoiding bad moves is a key benefit of making a business case for large scale refactoring!,9/7/2019,,,,,,,,,,,,,,,,,,,,
Become a Business Partner and Stop Begging for Refactoring,https://philippe.bourgau.net/become-a-business-partner-and-stop-begging-for-refactoring/,10/09/2019,"Decentralized decision rules are agreed once, but used many times, without involving management. https://bit.ly/3ctIqPa #lpd2 #SelfOrganization",13/12/2018,"Becoming a business partners lets developers have a permanent #refactoring bandwidth.""Become a Business Partner and Stop Begging for Refactoring""  https://bit.ly/3ctIqPa #BDD",10/9/2019,,,,,,,,,,,,,,,,,,,,
How to maintain a business partnership about refactoring?,https://philippe.bourgau.net/how-to-maintain-a-business-partnership-about-refactoring/,24/09/2019,Timeboxing #refactoring with 'x team members full time' is a lot easier to do than with typical time constraints. https://bit.ly/2zwqvZy #Software ,02/01/2019,"Use data to spot the best #refactoring to work on. That's one of the things to do to ""Maintain a business partnership about refactoring?"" https://bit.ly/2zwqvZy",24/9/2019,,,,,,,,,,,,,,,,,,,,
The unexpected contributions to a productivity increase by 25% of a fruit basket at work,https://philippe.bourgau.net/how-we-increased-productivity-by-25-with-a-fruit-basket-at-work/,04/09/2019,Read about an unexpected 25% productivity boost for 30 minutes of weekly fruit management! A story about #complexity in the modern workplace. https://bit.ly/3conWHs,04/09/2019,"In a complex world, nothing is straightforward. Things only appear to make sense after the fact.",16/1/19,,,,,,,,,,,,,,,,,,,,
The best 10 seconds I spent on my Kanban board setup,https://philippe.bourgau.net/its-time-to-flip-your-kanban-board-setup/,30/09/2019,What's the first thing I see when I open my kanban board: TODO items! Time to flip the board,18/01/2019,"Inverting #Kanban board columns contributes to a more #sustainablePace! Read about ""The best 10 seconds I spent on my Kanban board setup"" https://bit.ly/35PZH2g",30/09/2019,,,,,,,,,,,,,,,,,,,,
Vertical Kanban Board Setups,https://philippe.bourgau.net/vertical-kanban-board-setup/,08/09/2019,We need to adapt Kanban boards according to people's cultures.,30/01/2019,"#Kanban boards: Could we replace these sad, sterile and mechanic #process tools with something more humane? Let's try ""Vertical Kanban Board Setups"" https://bit.ly/3fDyS62 #scrum ",8/9/2019,,,,,,,,,,,,,,,,,,,,
Misadventures with Big Design Up Front,https://philippe.bourgau.net/misadventures-with-big-design-up-front/,05/11/2019,"At school, we were tought to write all pseudo code on paper before touching the keyboard at all!",05/02/2019,"Very often, people eventually capitulate to a design to end the painful #BigDesignUpFront process! Read more ""Misadventures with #BDUF"" here, and discover an alternative way! https://bit.ly/2zr8dIX #EventStorming #DDD",5/11/2019,,,,,,,,,,,,,,,,,,,,
How I learned to do Big Design Up Front in 2 days of Event Storming,https://philippe.bourgau.net/how-to-squash-big-design-up-front-in-a-few-days-with-event-storming/,13/11/2019,We cannot achieve a sustainable pace without incremental design!,13/02/2019,"Having a shared vision helps everyone in the team to know how to refactor the code at any moment. ""How I learned to do Big Design Up Front in 2 days of #EventStorming"" https://bit.ly/2WkfNhC #refactoring #DDD",13/11/2019,,,,,,,,,,,,,,,,,,,,
How to prepare a DDD Big Picture Event Storming workshop,https://philippe.bourgau.net/how-to-prepare-a-ddd-big-picture-event-storming-workshop/,19/11/2019,"Alexander Graham Bell could have thought of DDD Event Storming when he said ""Before anything, preparation is the key to success.""",20/02/2019,"Once everyone knows enough about the problem domain, they work better together. Learn ""How to prepare a #DDD Big Picture #EventStorming workshop"" https://bit.ly/2Am3sB7 #CollectiveIntelligence",19/11/2019,,,,,,,,,,,,,,,,,,,,
How to prepare the room for a DDD Big Picture Event Storming,https://philippe.bourgau.net/how-to-prepare-the-room-for-a-ddd-big-picture-event-storming/,03/12/2019,"A Visual Agenda will reassure first time attendees of DDD Event Storming, which can be a rather chaotic workshop.",05/03/2019,"I beg you to bring food to avoid #DeathByEventStorming #EventStorming. Read more down-to-earth tips in ""How to prepare the room for a #DDD Big Picture Event Storming"" https://bit.ly/2LicLnR",3/12/2019,,,,,,,,,,,,,,,,,,,,
Detailed Agenda of a DDD Big Picture Event Storming - Part 1,https://philippe.bourgau.net/detailed-agenda-of-a-ddd-big-picture-event-storming-part-1/,21/01/2020,"At the end of the day, the success of an #EventStorming is all about how much participants want it! Learn how to run your own session in ""Detailed Agenda of a #DDD Big Picture Event Storming"" https://bit.ly/3blSWXf #softwaredevelopment ",17/09/2019,"I've seen #EventStorming sessions drifting into technical discussions, this leads nowhere. Learn more about ""Detailed Agenda of a #DDD Big Picture Event Storming"" https://bit.ly/3blSWXf",21/01/2020,"@Boldarecom Just read your #EventStorming guide https://bit.ly/3blSWXf. I like your idea to ask to read @ziobrando introductory post. Instead of introducing commands, I ask people to sort the events to get them to discuss and collaborate. Full story here https://bit.ly/3blSWXf",01/03/2019,,,,,,,,,,,,,,,,,,
Detailed Agenda of a DDD Big Picture Event Storming - Part 2,https://philippe.bourgau.net/detailed-agenda-of-a-ddd-big-picture-event-storming-part-2/,10/12/2019,"@ziobrando 's trick: ignite the #EventStorming by sticking a prepared domain event on the design board. Here is my ""Detailed Agenda of a #DDD Big Picture Event Storming"" https://bit.ly/2YU7Q4u",10/12/2019,"#EventStorming does its magic when people try to sort all their domain events. ""Detailed Agenda of a #DDD Big Picture Event Storming - Part 2"" https://bit.ly/2YU7Q4u",20/3/2019,,,,,,,,,,,,,,,,,,,,
Detailed Agenda of a DDD Big Picture Event Storming - Part 3,https://philippe.bourgau.net/detailed-agenda-of-a-ddd-big-picture-event-storming-part-3/,28/01/2020,"By far the biggest outcome of #DDD Big Picture #EventStorming is a better shared understanding of the domain. Learn more in ""Detailed Agenda of a DDD Big Picture Event Storming"" https://bit.ly/35Nuw7I #Software #SoftwareArchitecture",10/04/2019,"#EventStorming unlocks drafting an architecture, drawing teams, and a sustainable #refactoring path. Have a look at ""Detailed Agenda of a #DDD Big Picture Event Storming "" https://bit.ly/35Nuw7I",28/01/2020,,,,,,,,,,,,,,,,,,,,
4 tips that will make your DDD Big Picture Event Storming successful,https://philippe.bourgau.net/4-tips-that-will-make-your-ddd-big-picture-event-storming-successful/,04/02/2020,"I found that a double #pomodoro is the most productive and sustainable time schedule for a #DDD #EventStorming. This is 1 of ""4 tips that will make your DDD Big Picture Event Storming successful"" https://bit.ly/2WMG07j",17/04/2019,"If you don't have real domain experts, assign business roles for #DDD #EventStorming. This is one of ""4 tips that will make your DDD Big Picture Event Storming successful"" https://bit.ly/2WMG07j #SoftwareEngineering ",04/02/2020,"For legacy refactoring, run DDD Event Storming as if you were starting from scratch",,,,,,,,,,,,,,,,,,,
Drafting a Functional Architecture Vision with Event Storming and DDD,https://philippe.bourgau.net/drafting-a-functional-architecture-vision-with-ddd-event-storming-part-1/,06/02/2020,"#BoundedContexts are the most important part of #DDD. Maintaining a strong decoupling between different functional areas makes #largeSystems more simple. Learn more in ""Drafting a Functional #Architecture Vision with #EventStorming and DDD"" https://bit.ly/2WNzgpQ",24/04/2019,"Wool, scissors and adhesive tape is all you need to draw functional areas on an DDD Event Storming design board.",06/02/2020,,,,,,,,,,,,,,,,,,,,
Build or Buy Software? Identify your core functional areas with Event Storming and DDD,https://philippe.bourgau.net/build-or-buy-software-identify-your-core-functional-areas-with-event-storming-and-ddd/,25/02/2020,"#EventStorming and #DDD can help us to identify where to focus. More in ""Build or Buy? Identify your core #boundedContexts with Event Storming and DDD"" https://bit.ly/2YDrZvz",01/05/2019,"Use #EventStorming and #DDD to identify generic parts of your system. Then save time by replacing them with third parties. ""Build or Buy Software? Identify your core bounded contexts with Event Storming and DDD"" https://bit.ly/2YDrZvz",25/02/2020,,,,,,,,,,,,,,,,,,,,
Check that core areas have the upper hand with Event Storming and DDD,https://philippe.bourgau.net/check-that-core-areas-have-the-upper-hand-with-event-storming-and-ddd/,14/05/2019,"Upstream bounded contexts enjoy more focus, prioritization, quality and investment... at the cost of other contexts.",,"Moving to an upstream team might be the quickest way to find a more #sustainablepace! Learn more about upstream #boundedcontext in ""Ensure core contexts have the upper hand with #EventStorming and #DDD"" https://bit.ly/2xR5ecj",14/5/2019,,,,,,,,,,,,,,,,,,,,
Focus on Core Domain with Relationships from DDD and Event Storming - part 1,https://philippe.bourgau.net/focus-on-core-domain-with-relationships-from-ddd-and-event-storming/,21/05/2019,"Focusing on #coredomain is the key to long term profitable and #sustainablepace. ""Focus on the Core with #EventStorming and #DDD Domain Relationships"" https://bit.ly/2WkyykQ",21/05/2019,"DDD can seem too abstract, use Event Storming to present it with storytelling.",,,,,,,,,,,,,,,,,,,,,
Focus on Core Domain with Relationships from DDD and Event Storming - part 2,https://philippe.bourgau.net/focus-on-core-domain-with-relationships-from-ddd-and-event-storming-part-2/,28/05/2019,DDD is like the fight club. Don’t speak of DDD.,,"#ContextMapping with #DDD and #EventStorming helps to avoid a tangle of #mocks. ""Focus on the Core with Event Storming and DDD Domain Relationships"" https://bit.ly/3dvpqQ4",28/5/2019,,,,,,,,,,,,,,,,,,,,
How to use Event Storming and DDD for evolutionary architecture,https://philippe.bourgau.net/how-to-use-event-storming-and-ddd-for-evolutionary-architecture/,05/06/2019,The trick is to make things as simple as possible at the beginning while keeping the ability to refactor.,,"By documenting past decisions, #LivingDocumentation let us change the system later down the road. ""How to use #EventStorming and #DDD for Evolutionary #Architecture"" https://bit.ly/2WkfXFK",5/6/2019,,,,,,,,,,,,,,,,,,,,
Using Event Storming and DDD to prototype (micro)services and NFRs - 1,https://philippe.bourgau.net/using-event-storming-and-ddd-to-prototype-microservices-and-nfrs-1/,20/04/2020,"Late discoveries of #NFR problems leads to crunch hours and non #sustainablePace. Read about ""Using #EventStorming and #DDD to prototype #microservices and NFRs"" https://bit.ly/2Klzizz",12/06/2019,"Use wool, scissors and scotch tape to materialize services on your #EventStorming board. https://bit.ly/2Klzizz #MicroServices",20/04/2020,,,,,,,,,,,,,,,,,,,,
Using Event Storming and DDD to prototype (micro)services and NFRs - 2,https://philippe.bourgau.net/using-event-storming-and-ddd-to-prototype-microservices-and-nfrs-2/,19/06/2019,"Traditional architecture discussions typically span over months. In comparison, Event Storming is a short, but focused, time investment.",,"Start a #codingDojo to transform #EventStorming and #DDD into #evolutionaryArchitecture and #emergentDesign. More details in ""Using Event Storming and DDD to prototype #microServices and NFRs"" https://bit.ly/2LfkEdw",19/06/2019,,,,,,,,,,,,,,,,,,,,
Rewrite vs Refactor? Get insights with Event Storming and DDD,https://philippe.bourgau.net/rewrite-vs-refactor-get-insights-from-event-storming-and-ddd/,26/06/2019,"Full, drop-in, bing-bang #rewrite is often a poor strategy. It's very risky, late, and non-sustainable for the people. ""Rewrite vs Refactor? Get Insights from #EventStorming and #DDD"" #Refactoring https://bit.ly/2SRR7dZ",26/06/2019,Refactor vs Rewrite? The best strategy is usually an hybrid between both.,,,,,,,,,,,,,,,,,,,,,
Feature Teams vs Component Teams? Decide with Event Storming and DDD,https://philippe.bourgau.net/feature-teams-vs-component-teams-decide-with-event-storming-and-ddd/,05/07/2019,"#EventStorming helps people to dynamically #selforganize into teams. More details in "" #FeatureTeams vs #ComponentTeams? Decide with Event Storming and #DDD"" https://bit.ly/35WPwJu",05/07/2019,"Together, Event Storming and Conway's Law help long term refactoring.",,,,,,,,,,,,,,,,,,,,,
How to max out DDD Big Picture Event Storming with other workshops,https://philippe.bourgau.net/how-to-max-out-ddd-big-picture-event-storming-with-other-workshops/,10/07/2019,Event Storming creates the shared knowledge on which to build much more.,,"#EventStorming vs #StoryMapping? Do both! Learn ""How to max out #DDD Big Picture Event Storming with other Workshops"" https://bit.ly/35RJYj7",10/7/2019,,,,,,,,,,,,,,,,,,,,
"A serious game for learning ""built-in quality at the source""",https://philippe.bourgau.net/a-serious-game-for-learning-built-in-quality-at-the-source/,11/09/2019,"Stop boring people out with theory of queues. Play the built-in quality #seriousGame for learning why software best practices matter! Learn to play in ""A serious game for learning ‘built-in quality at the source’"" https://bit.ly/3blT4pH #BuiltInQuality #gamification #CleanCode",11/09/2019,Build-in quality at the source to enable a sustainable pace and continuous refactoring.,,,,,,,,,,,,,,,,,,,,,
You should refuse to develop what you don't understand,https://philippe.bourgau.net/you-should-refuse-to-develop-what-you-dont-understand/,18/09/2019,"We should refuse to start a development if we don't have a clear understanding of why we are requested to do it. More details in @jboccara's guest post ""You should refuse to develop what you don’t understand"" https://bit.ly/2SVwhur #badassDeveloper #SoftwareEngineer ",18/09/2019,Blocking coding a feature until we understand its implications can save time on another order of magnitude! @jboccara,,,,,,,,,,,,,,,,,,,,,
10 Pair Programming Questions & Answers,https://philippe.bourgau.net/10-pair-programming-questions-answers/,25/09/2019,"We were able to close the same number of story points before and after pairing. Learn more in ""10 #PairProgramming Best Practices Questions & Answers"" https://bit.ly/2SRR8yz @ahmadatwi #agile #extremeProgramming",25/09/2019,Keep an up-to-date shared TODO list of the story’s tasks when pairing @ahmadatwi,,,,,,,,,,,,,,,,,,,,,
How to use Event Storming to introduce Domain Driven Design,https://philippe.bourgau.net/how-to-use-event-storming-to-introduce-domain-driven-design/,02/09/2019,Its awkward vocabulary is one of the reasons why DDD is not more widly adapted,,"1st rule of #DDD: don't talk about DDD! Learn ""How to use #EventStorming to introduce Domain-Driven Design"", without naming it. https://bit.ly/3cqJrqU",2/9/2019,Use Functional Area instead of Bounded Context.,,Use Shared Vocabulary instead of Ubiquitous Language.,,Use radars and storytelling to introduce Bounded Context relationship patterns.,,,,,,,,,,,,,,,
Event Storming lessons from Post-It haters,https://philippe.bourgau.net/event-storming-lessons-from-post-it-haters/,09/09/2019,"Thanks to post-its, Event Storming speeds up drafting an architecture from months to days !",,"Don't forget that #EventStorming relies on a cross-disciplinary team and incremental #architecture! Learn more in ""Event Storming lessons from Post-It haters"" https://bit.ly/35OVZGd #DDD #DomainDrivenDesign #IncrementalArchitecture #EvolutionaryArchitecture #agile",9/9/2019,,,,,,,,,,,,,,,,,,,,
How to capture the outputs of an Event Storming workshop?,https://philippe.bourgau.net/how-to-capture-the-outputs-of-an-event-storming-workshop/,16/10/2019,Putting shared understanding as the main output of #EventStorming does not convince action-oriented people to join,,"Capturing filtered and single focus views of the #EventStorming board makes the information more digestible and persistent. ""How to Capture the Outputs of an Event Storming Workshop?"" https://bit.ly/2WPxsN2 #DDD #SoftwareEngineering",16/10/2019,,,,,,,,,,,,,,,,,,,,
5 Views to Capture the Outputs of an Event Storming workshop,https://philippe.bourgau.net/5-views-to-capture-the-outputs-of-an-event-storming-workshop/,30/10/2019,"Do pattern matching on #EventStorming board to 'grep-out' focused views of takeaways of a session. More in ""5 Views to Capture the Outputs of an Event Storming workshop"" https://bit.ly/2WElANK #DDD #DomainDrivenDesign",30/10/2019,Event Storming is a very effective way to build a DDD context map.,,,,,,,,,,,,,,,,,,,,,
The Similarities between Machine Learning and DDD,https://philippe.bourgau.net/the-similarities-between-machine-learning-and-ddd/,06/11/2019,"I'll start my next #machineLearning project by an #EventStorming workshop. Read how I discovered ""The Similarities between Machine Learning and #DDD"" https://bit.ly/2LvOcE5",06/11/2019,"Like DDD, Machine Learning relies on understanding the domain.",,,,,,,,,,,,,,,,,,,,,
How we script everyone to code review in the team,https://philippe.bourgau.net/how-we-scripted-everyone-to-code-review-in-the-team/,20/11/2019,"There's surely a simple script you could write to smooth out the #codeReview process enough for it to stick! Read ""How we scripted everyone to code review in the team""  https://bit.ly/2WlpY5k #softwaredevelopment ",20/11/2019,Losing time in code reviews made the team switch to pair programming.,,,,,,,,,,,,,,,,,,,,,
7 Remote pair programming best practices Q&A - Part 1,https://philippe.bourgau.net/7-remote-pair-programming-best-practices-q-and-a-part-1/,24/03/2020,"Remote or not, pair programming remains pair programming!",,"When #remote #pairProgramming, use time difference at your advantage for #deliberatepractice. Here are ""7 Remote pair programming best practices Q&A - Part 1"" https://bit.ly/2WOMa79",4/12/2019,"Throughout the years, I've written a few posts about #remoteWork. Here are ""7 Remote #pairProgramming best practices Q&A"". Hopefully, this can help developers who are thrown in #WFH. https://bit.ly/2WOMa79",24/3/2020,,,,,,,,,,,,,,,,,,
7 Remote pair programming best practices Q&A - Part 2,https://philippe.bourgau.net/7-remote-pair-programming-best-practices-q-and-a-part-2/,11/12/2019,"A Do It Yourself culture helps a lot to get #remote #pairProgramming working. Learn more tricks in ""7 Remote pair programming best practices Q&A - Part 2"" https://bit.ly/3dBBoYM",11/12/2019,A time difference while remote pair programming is a perfect opportunity for learning and deliberate practice.,,Hack your headset!,,,,,,,,,,,,,,,,,,,
5 XP practices that will make your remote team more effective,https://philippe.bourgau.net/5-xp-practices-that-will-make-your-remote-team-more-effective/,31/03/2020,"Pulling the code regularly forces remote workers into social interactions. This is one of ""5 #XP practices that will make your remote team more effective"" https://bit.ly/3ciJCEN #RemoteWork",15/01/2020,"When Coding by Refactoring, tests are always passing",,Is TCR the future of remote teamwork?,,"With pair programming, remote team members are never 'alone'.",,"Did you know that #eXtremeProgramming can actually help you for remote programming in this crisis? Read ""5 XP practices that will make your remote team more effective"" https://bit.ly/3ciJCEN #remoteWork #XP",31/03/2020,,,,,,,,,,,,,,
How to use Mob Programming at the rescue of Pair Programming burnout,https://philippe.bourgau.net/how-to-use-mob-programming-at-the-rescue-of-pair-programming-burnout/,22/01/2020,Full-time pair programming burns introverts out!,,"#Remote #mobProgramming works surprisingly well! Let's see ""How to use Mob Programming at the rescue of #PairProgramming burnout"" https://bit.ly/2YR5GlV",22/01/2020,,,,,,,,,,,,,,,,,,,,
Is XP the middle child of Agile?,https://philippe.bourgau.net/is-xp-the-middle-child-of-agile/,29/01/2020,"If you are interested in #slowWork, you should definitely have a look at #eXtremeProgramming. Listen to my @AgileAtelier podcast ""Is #XP the middle child of #Agile?"" https://bit.ly/3dxNa6g",29/01/2020,Event Storming builds on DDD which builds on eXtreme Programming to enable taking complex decisions,,,,,,,,,,,,,,,,,,,,,
7 Books About Data Driven Software Engineering,https://philippe.bourgau.net/5-books-about-data-driven-lean-software-development/,08/12/2017,Ever wondered how to mine your software project data ? These books are a good start,08/12/2017,Speed up the build? or add this new feature? These books might give you an insight!,,We need a Big O() notation for product backlog decisions!,,,,,,,,,,,,,,,,,,,
Too busy to prioritize?,https://philippe.bourgau.net/too-busy-to-prioritize/,05/02/2020,"Lack of prioritization triggers a vicious circle of bloated organizations, late deliveries, and a non-sustainable pace. Is your organization ""Too busy to prioritize?"" https://bit.ly/2WFMghi #SustainablePace #ProductManagement #Agile #SoftwareEngineering ",05/02/2020,Stop prioritizing to grow bloated organizations and hierarchies!,,,,,,,,,,,,,,,,,,,,,
Scrum with component teams leads to waterfall Agile!,https://philippe.bourgau.net/scrum-with-component-teams-leads-to-waterfall-agile/,26/02/2020,"#Scrum with #componentTeams pushes  organizations back in #Waterfall Agile, late deliveries and non-sustainable work. https://bit.ly/2WmUkVp #infographic",26/02/2020,Big Picture Event Storming can help you to pick the right team organization,,Continuous improvement and coaching can get your teams to reorganize step by step,,,,,,,,,,,,,,,,,,,
How to play planning poker... badass mode!,https://philippe.bourgau.net/how-to-play-planning-poker-badass-mode/,20/04/2020,"Developers, don't forget who has the #storyPoint printing press!
https://bit.ly/2yfTwYQ #Agile #PlanningPoker",20/04/2020,"If we need predictions, #NoEstimates and Lean management tools will work better that story points and planning game",,"Keep story points inside the team, and you'll have a lot more control over technical debt and refactoring",,,,,,,,,,,,,,,,,,,
Does Programming equal Refactoring?,https://philippe.bourgau.net/does-programming-equal-refactoring/,21/09/2011,"Make the change easy, then make the change. @KentBeck",,"When all the team does continuous #refactoring, it creates a #sustainablePace, which dribbles down on all aspects of our lives.",,,,,,,,,,,,,,,,,,,,,
TO DO list or Mind Map for programming,https://philippe.bourgau.net/to-do-list-or-mind-map-for-programming/,06/04/2020,"""Dont' worry too much, it will work fine in the end..."" This tactic might work at school, but it is not going to work when programming!",,"Maintaining a mind map of the work to do ensures everyone in the mob understands the why, what and how of the work. #mobprogramming",,"Maintaining a TO DO list when programming improves collaboration, our decisions and our vision of what's left to do.",,An online mind map or TODO list while remote pair or mob programming can make you a lot more effective. Learn how,06/04/2020,,,,,,,,,,,,,,,,
Why Machine Learning in Software Engineering #1: A world of experts,https://philippe.bourgau.net/why-machine-learning-in-software-engineering-1-a-world-of-experts/,21/09/2011,"Models are always wrong. But they get us out of retoric, gut feeling, biases and into fact-based discussions!",,Our 'best-practices' are only the result of the experience of some people!,,,,,,,,,,,,,,,,,,,,,
Why Machine Learning in Software Engineering #2: An experiment,https://philippe.bourgau.net/why-machine-learning-in-software-engineering-2-an-experiment/,21/09/2011,"""Given a commit and a list of slow running end to end tests, which tests are most likely to fail?"" Isn't that an interesting AI challenge?",,Analyzing test result confirmed that small commits pass the tests more often!,,Analyzing test result confirmed that writing modular code passes the tests more often!,,Analyzing test result confirmed that following the open/close principle passes the tests more often!,,,,,,,,,,,,,,,,,
Why Machine Learning in Software Engineering #3: The future,https://philippe.bourgau.net/why-machine-learning-in-software-engineering-3-the-future/,21/09/2011,Data science for software testing is becoming a hot topic,,A smart AI could record what happens on the IDE to provide working improvement ideas! Freeky or innevitable?,,,,,,,,,,,,,,,,,,,,,
Let's give remote-first open-space technology un-conference a try!,https://philippe.bourgau.net/lets-give-remote-first-open-space-technology-un-conference-a-try/,21/09/2011,The best way to go remote is to jump in completely and become remote-first,,Remote work is here to stay! It's time to be creative.,,,,,,,,,,,,,,,,,,,,,
How to run a Remote-First Open-Space Technology Un-Conference,https://philippe.bourgau.net/how-to-run-a-remote-first-open-space-technology-un-conference/,26/03/2020,"Do you want to organize a remote un-conference, but don't know how to do? See how to organize a remote-first open-space technology un-conference.",,"You already using open-space technology, and your organization is moving to remote work? See how to organize a remote-first open-space technology un-conference.",,You want to use open-space technology to transform your remote organization. See how to organize a remote-first open-space technology un-conference.,,Are you struggling to find the right format to make a remote meeting self-organized? See how to organize a remote-first open-space technology un-conference.,,"@Work_at_Murex, we started a #RemoteWork #CommunityOfPractice to quickly improve how we work during this crisis. We had tried Remote #OpenSpaceTechnology unconference before. Learn ""How to run a Remote-First Open-Space Technology Un-Conference""  https://bit.ly/3ciJxkt",26/03/2020,,,,,,,,,,,,,,
Why should we use Design Level Event Storming for DDD?,https://philippe.bourgau.net/why-should-we-use-design-level-event-storming-for-ddd/,21/09/2011,"Big Picture Event Storming was about exploring Strategic Design, Design Level Event Storming is about tactical design inside a domain.",,Developers who attend the workshop should be able to start coding right after a Design Level Event Storming.,,,,,,,,,,,,,,,,,,,,,
Detailed agenda for a DDD Design Level Event Storming - part 1,https://philippe.bourgau.net/detailed-agenda-for-a-ddd-design-level-event-storming-part-1/,21/09/2011,Design Level Event Storming can also be a recurring workshop on a jelled product team,,It's very natural to do a Design Level Event Storming after a Big Picture Event Storming,,Design Level Event Storming is also a good fit for a team that is already building a DDD and event-based system,,,,,,,,,,,,,,,,,,,
Detailed agenda for a DDD Design Level Event Storming - part 2,https://philippe.bourgau.net/detailed-agenda-for-a-ddd-design-level-event-storming-part-2/,21/09/2011,Design-Level Event Storming is the perfect workshop to discuss UX of domain events,,Discussing what Aggregates will do is the key moment of Design-Level Event Storming,,Finding good names for Aggregates is the last thing we do in a Design-Level Event Storming,,,,,,,,,,,,,,,,,,,
7 tactics that will make your DDD Design Level Event Storming pay-off,https://philippe.bourgau.net/7-tactics-that-will-make-your-ddd-design-level-event-storming-pay-off/,21/09/2011,Aggregates make it easy to draw subdomains.,,You'll need even more infinite design space for Deesign-Level Event Storming ;-),,The best way to get more feedback after a Design Level Event Storming is to give try to build the design!,,,,,,,,,,,,,,,,,,,
