Message,Post URL
A hole in a test suite is a bug to fix,https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-4/
Saving time by not fixing #bugs is not a winning strategy https://bit.ly/3fBnl77 #zeroBugs #lean,https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-4/
"From Peopleware: "" #Quality is Free, but only for those willing to pay for it!"" We reached the same conclusion ""How we used the #improvementkata to gain 25% of productivity - Part 5"" https://bit.ly/2WPeWoh #LeanManagement #softwaredevelopment",https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-5/
"The #improvementKata not only brings improvement it also teaches you why they work! Read our story in ""How we used the improvement kata to gain 25% of productivity"" https://bit.ly/2WPeWoh #ContinuousImprovement #Lean #Agile",https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-5/
"We can reduce meeting time by mixing #retrospective & #improvementKata. This is one of the ""Lessons learned from running our first improvement kata"" https://bit.ly/3a6rTP1 #LeanManagement #Agile #Scrum",https://philippe.bourgau.net/lessons-learned-from-running-our-first-improvement-kata/
What are we waiting to apply data science to the development process ?,https://philippe.bourgau.net/lessons-learned-from-running-our-first-improvement-kata/
"The improvement kata is 100% scientific, it uses data and deduction, not gut feeling and best practices",https://philippe.bourgau.net/how-to-run-your-first-improvement-kata/
"We can learn anything on our own by just doing it! This is one of our takeaways from ""How to run your first #improvementKata"" https://bit.ly/3dzmr9p #Lean #Learning",https://philippe.bourgau.net/how-to-run-your-first-improvement-kata/
"Once you have paying customers, you've got money to fuel further work.",https://philippe.bourgau.net/what-rails-teaches-us-about-building-platforms-and-frameworks/
"Thanks to agile practices, the cheapest way to build a framework is to extract it from a specific app.",https://philippe.bourgau.net/what-rails-teaches-us-about-building-platforms-and-frameworks/
"#Rails started as part of a successful commercial app, only later was it made ""generic"" and #opensource. ""What Rails teaches us about building platforms and frameworks"" https://bit.ly/2WFLO2A #Software #IncrementalDesign",https://philippe.bourgau.net/what-rails-teaches-us-about-building-platforms-and-frameworks/
Mob programming reduces WIP and cycle time,https://philippe.bourgau.net/mobbing-around-the-world-for-48h-dot-dot-dot-whos-in/
Stupid ideas that work become great ideas.,https://philippe.bourgau.net/mobbing-around-the-world-for-48h-dot-dot-dot-whos-in/
"""Principles​ ​of​ ​Product​ ​Development​ ​Flow"" by @DReinertsen should be a mandatory read for anyone involved with writing #software  #lean #agile https://bit.ly/2yLYHAc",https://philippe.bourgau.net/are-software-developers-overworked-or-undecided/
"@Godin_Quotes: ""You don't need more time, you just need to decide!"" The question is: Are #Software Developers Overworked or Undecided? https://bit.ly/2yLYHAc #lean",https://philippe.bourgau.net/are-software-developers-overworked-or-undecided/
Stop starting and start finishing,https://philippe.bourgau.net/are-software-developers-overworked-or-undecided/
"A simple #planningGame will give room for #slack. ""Sustainable productivity in #eXtremeProgramming"" https://bit.ly/2LhUkiZ #SustainablePace #Scrum",https://philippe.bourgau.net/sustainable-productivity-in-extreme-programming/
"With time and efforts, developers can become domain experts !",https://philippe.bourgau.net/sustainable-productivity-in-extreme-programming/
Exploratory testing goes hand in hand with #ZeroBugs policy,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-1/
"Some #eXtremeProgramming teams reported bug rates as low as 1.5 per month! Learn ""Why and how to start a #ZeroBugs policy"" https://bit.ly/3fDzKHE",https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-1/
"If you liked my series about #zerobugs, here is another complementary article about the topic https://bit.ly/3fDzKHE",https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-1/
#ZeroBugs policy makes developers happier,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-2/
#ZeroBugs policy reduces technical debt,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-2/
"""Agreeing on rules for categorizing bugs with users streamlines flow"". Read more in ""Why and how to start a #ZeroBugs policy"" https://bit.ly/3anSpDE #softwaredevelopment ",https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-3/
"#ExploratoryTesting gives you a quantifiable measure of your workflow. Read how we used it to reach a #ZeroBugs policy https://bit.ly/3anSpDE
",https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-3/
#ZeroBugs policy makes work more sustainable,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-4/
"Change agent's advice # 1 : be nice with people #changeManagement. Full story in ""Why and how to start a #ZeroBugs policy"" https://bit.ly/2SVNoMK",https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-4/
#ZeroBugs policy makes #developers happy by losing less time and spending more time doing valuable stuff https://bit.ly/2SVNoMK,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-4/
"#Agile can easily slip into micro-management... Unfortunately, Agile transformations usually don’t work! Read why here https://bit.ly/2LgaR72",https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-1-the-situation/
"Competitors managed to copy Toyota's practices, but not their results !",https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-1-the-situation/
"People buy-in values, but they measure them through actions. Full story in ""Why #Agile transformations usually don’t work""  https://bit.ly/2WJMAM1 #AgileTranformation",https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-2-the-problem/
Maria Montessori said “Never help a child with a task at which he feels he can succeed.” The same applies to teams of adults in an #agile transformation ... https://bit.ly/2WJMAM1,https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-2-the-problem/
An organization cannot be agile if all decisions have to go up and down the management ladder.,https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-3-what-to-do/
"Encouraging #experimentation while sticking to compensation by objectives is schizophrenic. Read more in ""Why #Agile transformations usually don’t work"" https://bit.ly/3co5gHP",https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-3-what-to-do/
OKRs have nothing to do with compensation !,https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-4-transparency/
"#SelfOrganization cannot work without a clear and compelling mission. Read more about #Transparency in ""Why #Agile transformations usually don’t work - part 4"" https://bit.ly/2WKmzfv",https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-4-transparency/
#OKRs are what #ManagementByObjectives was meant to be https://bit.ly/2WKmzfv #agile #lean ,https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-4-transparency/
"By never changing the code, programmers make it even harder to change",https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-1/
Large scale #Agile transformations are too often stressful for everyone ...  It turns out we can reduce the risks of large organization changes with the #MikadoMethod https://bit.ly/3boJlia #lean #ImprovementKata,https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-1/
Developers can pause a Mikado Method refactoring for a while if needed.,https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-2/
"The #MikadoMethod and the #ImprovementKata are more than similar. They are both system change techniques. Read more in ""Reducing the risks of large organization changes with the Mikado Method"" https://bit.ly/3fCIiyA #Systems ",https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-2/
"Transforming large organization with the Mikado Method shows a ""right to fail"" mindset.",https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-3/
Transforming large organization with the Mikado Method helps to parallelize work.,https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-3/
Team Coding Dojo Randori are great at defining coding conventions.,https://philippe.bourgau.net/why-you-should-start-a-team-coding-dojo-randori-right-now/
"#CodingDojo Randoris are a great lesson in #EgolessProgramming. Read ""Why you should start a team coding dojo Randori right now"" https://bit.ly/2WPxiVW #unitTesting #TDD #MobProgramming",https://philippe.bourgau.net/why-you-should-start-a-team-coding-dojo-randori-right-now/
"I'm currently writing a post about how to define #codingStandards and conventions. Meanwhile, you can read ""Why you should start a team #codingDojo Randori right now"" and start defining yours right now! https://bit.ly/2WPxiVW",https://philippe.bourgau.net/why-you-should-start-a-team-coding-dojo-randori-right-now/
"As a first team Randori #codingdojo problem, I like Roman Numerals kata. Wondering ""How to start a team coding dojo Randori today"" https://bit.ly/2SWN3cB #TDD",https://philippe.bourgau.net/how-to-start-a-team-coding-dojo-randori-today/
"Team Randori coding dojo demonstrates agile principles in practice (focus on outcome, incremental delivery, YAGNI ...)",https://philippe.bourgau.net/how-to-start-a-team-coding-dojo-randori-today/
"If you cannot get people to adopt a new practice, get them to try it once. You'll be more than halfway there. Read more tricks in ""Coding Dojo Troubleshooting"" #CodingDojo #ChangeManagement https://bit.ly/2xVTm96",https://philippe.bourgau.net/coding-dojo-troubleshooting/
"Reframe the #CodingDojo as a learning exercise relying on #TDD to go beyond skepticism. Find more tricks in ""Coding Dojo Troubleshooting"" https://bit.ly/2xVTm96 #IncrementalDesign #Refactoring",https://philippe.bourgau.net/coding-dojo-troubleshooting/
"Be a champion of #EgolessProgramming in #CodingDojo to bring this practice in your team. Learn more tricks in ""How to get the max out of your Team Coding Dojo ?"" https://bit.ly/2LiC6Of",https://philippe.bourgau.net/how-to-get-the-max-out-of-your-team-coding-dojo/
"Linus' Law ""Given enough eyeballs, all bugs are shallow."" also applies in randori #CodingDojo or #MobProgramming https://bit.ly/2LiC6Of",https://philippe.bourgau.net/how-to-get-the-max-out-of-your-team-coding-dojo/
"I learned a lot of Haskell by just going to #CodingDojos ! Learn how to learn a new programming language in 20 hours. https://bit.ly/2zg5guN
",https://philippe.bourgau.net/how-to-learn-a-programming-language-in-just-20-hours/
"Thanks to its short feedback loop, #TDD plays a key role in fast #learning. ""How to learn a #programming language in just 20 hours"" https://bit.ly/2zg5guN #DeliberatePractice",https://philippe.bourgau.net/how-to-learn-a-programming-language-in-just-20-hours/
Time-boxing creates focus,https://philippe.bourgau.net/why-20-hours-of-code-kata-are-so-effective-for-learning-new-languages/
"The more you know about software, the easier it will be to learn your next #programming language https://bit.ly/35RJMQV #DeliberatePractice #CodingDojo",https://philippe.bourgau.net/why-20-hours-of-code-kata-are-so-effective-for-learning-new-languages/
The #CodingDojo was invented to teach and spread #TDD https://bit.ly/2SWUjoK,https://philippe.bourgau.net/frequently-asked-questions-about-the-20-hours-of-code-katas/
"For efficient learning, find a way to do #DeliberatePractice within a fast feedback loop. More tricks in ""Frequently asked questions about the 20 hours of Code Katas"" https://bit.ly/2SWUjoK #Software #tdd ",https://philippe.bourgau.net/frequently-asked-questions-about-the-20-hours-of-code-katas/
"Mock hell : when excessive use of test mocks makes #refactoring extremely slow or difficult. Learn more in ""Careless #Mocking Considered Harmful"" https://bit.ly/2WlgqHx #testing #tdd",https://philippe.bourgau.net/careless-mocking-considered-harmful/
Excessive use of #mocks leads to #LegacyCode https://bit.ly/2WlgqHx #UnitTesting #tdd ,https://philippe.bourgau.net/careless-mocking-considered-harmful/
"It looks like I'm not the only one who did the trip from heavy #mocking to almost no mocking at all! This path leads to super fast, maintainable and high coverage tests. https://bit.ly/2WlgqHx https://bit.ly/2WlgqHx #TDD #UnitTesting",https://philippe.bourgau.net/careless-mocking-considered-harmful/
Intricate #test state initialization is what encourage people to use #mocks. https://bit.ly/35MUkRB #unitTesting,https://philippe.bourgau.net/how-immutable-value-objects-fight-mocks/
"Mutable state and side effects make #unitTesting less effective. Read ""How Immutable Value Objects fight Mocks"" https://bit.ly/35MUkRB",https://philippe.bourgau.net/how-immutable-value-objects-fight-mocks/
"#Immutable Value Objects simplify #testing in many ways. Let's explore ""Immutable Value Objects vs Mocks: Fizz Buzz"" #SoftwareTesting #Software https://bit.ly/3bozucr",https://philippe.bourgau.net/immutable-value-objects-vs-mocks-fizz-buzz/
"Why is it so hard to persuade other developers to use #immutable data structures ? Open question in ""Immutable #ValueObjects vs #Mocks : Fizz Buzz"" https://bit.ly/3bozucr #ddd #software #unitTesting",https://philippe.bourgau.net/immutable-value-objects-vs-mocks-fizz-buzz/
"If you are not careful, messy test initialization code will trick you into using #mocks. Read more in ""How to use #TestDataBuilders to avoid mocks and keep your tests clear"" https://bit.ly/2zpAG1Z #unitTesting #tdd #mocking",https://philippe.bourgau.net/how-to-use-test-data-builders-to-avoid-mocks-and-keep-your-tests-clear/
"By simplifying the creation of new tests with different data, Test Data Builders increase code coverage in the long term!",https://philippe.bourgau.net/how-to-use-test-data-builders-to-avoid-mocks-and-keep-your-tests-clear/
@ThomasCountz Essential & Relevant: A Unit Test Balancing Act https://bit.ly/2zpAG1Z. Extreme #DRY #UnitTests hurts readability. #TestDataBuilders makes things even simpler than parametrized creation methods. Easy setup test also avoids excessive #mocking https://bit.ly/2zpAG1Z,https://philippe.bourgau.net/how-to-use-test-data-builders-to-avoid-mocks-and-keep-your-tests-clear/
"When many different mocks are in place to isolate an external dependency, we end up with zillions versions of the code! Learn how to ""Avoid mocks and test your core domain faster with #HexagonalArchitecture"" https://bit.ly/2WMhIdJ #mocking #UnitTesting",https://philippe.bourgau.net/how-custom-assertion-matchers-will-keep-mocks-away/
"Custom assertion matchers make #refactoring easier by factorizing test assertions. More in ""How Custom Assertion Matchers will keep #mocks away"" https://bit.ly/2WMhIdJ #softwaretesting #tdd ",https://philippe.bourgau.net/how-custom-assertion-matchers-will-keep-mocks-away/
"When many different #mocks are in place to isolate an external dependency, we end up with 'n' versions of the code! Read more in ""Avoid mocks and test your core domain faster with #HexagonalArchitecture"" https://bit.ly/2Wkym56 #TDD #unitTesting",https://philippe.bourgau.net/avoid-mocks-and-test-your-core-domain-faster-with-hexagonal-architecture/
"By keeping your tests around your core domain fast, Hexagonal Architecture increases your competitive advantage.",https://philippe.bourgau.net/avoid-mocks-and-test-your-core-domain-faster-with-hexagonal-architecture/
Mocking is the unfortunate quick fix to slow tests. You can get rid of mocking maintenance with full fledged in-memory fakes. https://bit.ly/2yt3gPk #UnitTesting #Mocks #TDD,https://philippe.bourgau.net/get-rid-of-mocking-maintenance-with-full-fledged-in-memory-fakes/
Merciless mock hunting will improve the design of your system !,https://philippe.bourgau.net/get-rid-of-mocking-maintenance-with-full-fledged-in-memory-fakes/
"By making #mocking so easy, mocking frameworks often do more harm than good. cf ""When is testing using mocks still a good idea ?"" https://bit.ly/2WJMDHH #UnitTesting #SoftwareTesting ",https://philippe.bourgau.net/when-is-testing-using-mocks-still-a-good-idea/
When is testing using mocks still a good idea? Proxy mocks are as un-intrusive as mocks can be https://bit.ly/2WJMDHH #mocking #tdd #UnitTesting,https://philippe.bourgau.net/when-is-testing-using-mocks-still-a-good-idea/
"Test-Driven Development also teaches you what testable code looks like. See how we use it in ""A #codingDojo exercises plan towards #refactoring #legacyCode"" https://bit.ly/2yLtZHr #tdd #unitTesting",https://philippe.bourgau.net/a-coding-dojo-exercises-plan-towards-refactoring-legacy-code/
A mix of Coding Dojos in pairs and Mob Programming sessions is a good way to teach TDD in a Legacy Code context.,https://philippe.bourgau.net/a-coding-dojo-exercises-plan-towards-refactoring-legacy-code/
"Even if you don't work remotely, avoiding unnecessary meetings is always a great thing! Here's a recipe for asynchronous #decisionMaking. https://bit.ly/2Wngk29 @bdelacretaz #remote #meeting ",https://philippe.bourgau.net/how-to-avoid-unnecessary-meetings-a-takeaway-from-devoxx-france-2018/
#OpenSource asynchronous and #remotework #DecisionMaking using git pull requests is a perfect match for #ArchitectureDecisionRecords and #LivingDocumentation https://bit.ly/2Wngk29,https://philippe.bourgau.net/how-to-avoid-unnecessary-meetings-a-takeaway-from-devoxx-france-2018/
Wondering how to make decisions in #remoteWork without spending your life with a headset on? Have a look at this Takeaway from @DevoxxFR where @bdelacretaz explains how to make decision asynchronously https://bit.ly/2Wngk29,https://philippe.bourgau.net/how-to-avoid-unnecessary-meetings-a-takeaway-from-devoxx-france-2018/
"Is Diogenes syndrome for source code a recognized pathology? Let's see ""How to convince your business of sponsoring a large scale #refactoring"" #LegacyCode #CleanCode https://bit.ly/3fEdrBJ",https://philippe.bourgau.net/how-to-convince-your-business-to-sponsor-a-large-scale-refactoring/
"How to convince your business to sponsor a large scale #refactoring? Stating @DocOnDev ""We should never ask the permission to do a good job"" https://bit.ly/3fEdrBJ Read more: https://bit.ly/3fEdrBJ",https://philippe.bourgau.net/how-to-convince-your-business-to-sponsor-a-large-scale-refactoring/
"Badass developers are first of all people who are credible to the business. This is ""Why we need Badass developers to perform large scale #refactorings"" https://bit.ly/35PU1Fr #LegacyCode",https://philippe.bourgau.net/why-we-need-badass-developers-to-perform-large-scale-refactorings/
"On my first job, I tried to make the point for TDD with by giving a good live coding demo. But it was this respected developer's opinion that won the point.",https://philippe.bourgau.net/why-we-need-badass-developers-to-perform-large-scale-refactorings/
"A badass developer will not add a funky new tech in the production code. This is one of ""5 mistakes #badassdevelopers never do"" https://bit.ly/2WntjkI #SoftwareDeveloper ",https://philippe.bourgau.net/5-mistakes-badass-developers-never-do/
"At @DDDesignFR @ericevans0 said ""Some of my biggest mistakes were not backtracking soon enough a few times as I was drifting in quagmire"". Find other advices in ""5 mistakes #BadassDeveloper never do"" https://bit.ly/2WntjkI",https://philippe.bourgau.net/5-mistakes-badass-developers-never-do/
"Candor is a way to get our opinions and questions through, without sounding rude or pushy. More tactics in ""Principles that will make you become a #badassDeveloper"" https://bit.ly/3bhRJjC #refactoring #SoftwareEngineer ",https://philippe.bourgau.net/principles-that-will-make-you-become-a-badass-developer/
"In the end, #BadassDevelopers are ready to leave a FUBARed situation https://bit.ly/3bhRJjC",https://philippe.bourgau.net/principles-that-will-make-you-become-a-badass-developer/
"Incremental #software development fixes the business people's fear of #refactoring tunnel. Read more in ""Incremental Software Development for Large Scale Refactorings"" https://bit.ly/3dEWMMJ",https://philippe.bourgau.net/incremental-software-development-techniques-for-large-scale-refactorings/
"Mastering incremental #softwareDevelopment builds self-confidence for developers. Read more in ""Incremental Software Development for Large Scale #Refactorings""  https://bit.ly/3dEWMMJ #eXtremeProgramming",https://philippe.bourgau.net/incremental-software-development-techniques-for-large-scale-refactorings/
"The easiest #refactorings to negotiate are the ones we don't have to talk about ! ""Incremental #Software Development Strategies for Large Scale Refactoring #1 : Constant #MercilessRefactoring"" https://bit.ly/2LhClZQ #eXtremeProgramming #IncrementalDesign",https://philippe.bourgau.net/incremental-software-development-strategies-for-large-scale-refactoring-number-1-constant-merciless-refactoring/
"""Disguise"" #refactoring as the first technical sub-task of a feature to get it prioritized. https://bit.ly/2LhClZQ #softwaredevelopment ",https://philippe.bourgau.net/incremental-software-development-strategies-for-large-scale-refactoring-number-1-constant-merciless-refactoring/
TDD has a baby steps rythm baked in.,https://philippe.bourgau.net/incremental-software-development-strategies-for-large-scale-refactoring-number-2-baby-steps/
"The #MikadoMethod is at the heart of making baby steps work in real life ""Incremental #SoftwareDevelopment Strategies for Large Scale #Refactoring part 2 : Baby Steps"" https://bit.ly/2YTYgOQ",https://philippe.bourgau.net/incremental-software-development-strategies-for-large-scale-refactoring-number-2-baby-steps/
